,State,NAPCS School ID,NCES ID,School Name,ModCount,Virtual Flag,Locale,Address,City,County,ZIP,Latitude,Longitude,nearest_tc,distance
6445,TX,C4818020,480141013818,Bob Hope School Beaumont,1,No,Urban,7720 Park N Ave,Beaumont,Jefferson County,77708,30.060147,-94.094106,University of Texas Medical Branch,65.99819376126538
6446,TX,C4818021,480003013809,Uplift Ascend,1,No,Urban,4713 E Lancaster,Fort Worth,Tarrant County,76103,32.741052,-97.252918,JPS Health Network,4.451184428530244
6447,TX,C4818022,480009213836,Trinity Basin Preparatory - Fort Worth,1,No,Urban,101 W Pafford St,Fort Worth,Tarrant County,76110,32.692007,-97.325989,JPS Health Network,2.406194589074027
6448,TX,C4818023,480144013411,ILTEXAS HOUSTON OREM EL,1,(blank),Urban,5445 E Orem Dr,HOUSTON,Harris County,77048,29.626720,-95.334222,Harris Health System,6.841753908440456
6449,TX,C4818024,480144013418,ILTEXAS HOUSTON OREM MIDDLE,1,(blank),Urban,5445 E Orem Dr,HOUSTON,Harris County,77048,29.626720,-95.334222,Harris Health System,6.841753908440456
6450,TX,C4818026,480144013784,Iltexas College Station El,1,No,Urban,3610 Longmire Dr,COLLEGE STATION,Brazos County,77845,30.576704,-96.285194,CHI St. Joseph Regional Health Center,6.5836322831592975
6451,TX,C4818027,480144013819,Iltexas College Station Middle,1,No,Urban,3610 Longmire Dr,COLLEGE STATION,Brazos County,77845,30.576704,-96.285194,CHI St. Joseph Regional Health Center,6.5836322831592975
6452,TX,C4818028,480144013759,Iltexas Lancaster Desoto H S,1,No,Suburban,901 N Polk St Ste 101,Desoto,Dallas County,75115,32.606342,-96.841871,Methodist Dallas Medical Center,10.724879938412084
6453,TX,C4818029,480144013813,Iltexas Houston Windmill Lakes Ore,1,No,Urban,9901 Windmill Lakes Blvd,HOUSTON,Harris County,77075,29.624784,-95.239276,HCA Houston Healthcare Clear Lake,8.842775456429164
6454,TX,C4818030,480145113828,Pioneer Technology (Ptaa) Fate,1,No,Rural,1626 Smirl Dr,Heath,Rockwall County,75032,32.859771,-96.471848,Texas Health Presbyterian Hospital Dallas,16.96249629190956
6455,TX,C4818032,480020713758,Premier H S - San Angelo,1,No,Urban,4102 Sunset Dr,San Angelo,Tom Green County,76904,31.430264,-100.497026,Medical Center Health System,114.0565179684612
6456,TX,C4818033,480146413723,Lake Granbury Academy,1,No,Rural,1300 Crossland Rd,Granbury,Hood County,76048,32.4475,-97.802542,Texas Health Harris Methodist Hospital Fort Worth,33.595138330264355
6457,TX,C4818034,480145013781,High Point Academy Sfw,1,No,Urban,7241 Crowley Rd,Fort Worth,Tarrant County,76134,32.639336,-97.348349,JPS Health Network,6.162821803756249
6458,TX,C4818035,480029213701,Harmony School Of Innovation - Gra,1,No,Suburban,1441 Fish Creek Rd,Grand Prairie,Dallas County,75052,32.677462,-96.985795,Methodist Dallas Medical Center,10.978392550190716
6459,TX,C4818036,480007113821,SJRC Texas- University of Texas Charter School,1,No,Rural,1400 Ridge Creek Ln,Bulverde,Comal County,78163,29.774985,-98.34859,Brooke Army Medical Center,22.118643477710883
6460,TX,C4818039,480026413807,KIPP Connect H S,1,No,Urban,6700 Bellaire Blvd,HOUSTON,Harris County,77074,29.706174,-95.50203,Memorial Hermann - Texas Medical Center,6.362013177047919
6461,TX,C4818041,480026413754,KIPP Oak Cliff Academy,1,No,Urban,3200 S Lancaster Ste 230A,Dallas,Dallas County,75216,32.708878,-96.800038,Methodist Dallas Medical Center,3.879319687308163
6462,TX,C4818045,480026411548,KIPP Liberation College Preparator,4,No,Urban,5400 Mlk Jr Blvd,HOUSTON,Harris County,77021,29.70204,-95.335511,Harris Health System,3.56915099482614
6463,TX,C4818048,480007113838,The Refuge,1,No,Urban,2200 E 6Th St,AUSTIN,TRAVIS COUNTY,78702,30.260468,-97.718245,University Medical Center at Brackenridge,1.3365408523302038
6464,TX,C4818050,480025913746,Trinity Charter Schoool - Spring Campus,1,No,Suburban,2929 FM 2920,Spring,Harris County,77388,30.069800,-95.460691,Memorial Hermann The Woodlands Hospital,7.2528379214343985
6465,TX,C4818051,480140413750,Stepping Stones Academy,1,No,Urban,3103 W Ave,San Antonio,Bexar County,78213,29.488863,-98.526463,University Health System,3.3329390234110785
6466,TX,C4818052,480013313801,Midvalley Academy - Brownsville Charter High,1,No,Urban,944 E LOS EBANOS BLVD,Brownsville,Cameron County,78520,25.931928,-97.507416,Solara Hospital McAllen,47.94713019525305
6467,TX,C4818060,480141413823,Promesa College Prep Brownsville,1,No,Urban,1944 E Alton Gloor Blvd,Brownsville,Cameron County,78526,25.981936,-97.485487,Solara Hospital McAllen,48.078498864729525
6468,TX,C4818061,480141413853,Promesa College Prep West Corpus C,1,No,Urban,3102 Baldwin Blvd,Corpus Christi,Nueces County,78405,27.777009,-97.425388,CHRISTUS Spohn Hospital Corpus Christi Memorial,1.869214162013996
6469,TX,C4818062,480143113800,Austin Achieve Northeast Campus,1,No,Urban,7424 E HWY 290 BLDG 1,AUSTIN,TRAVIS COUNTY,78723,30.325430,-97.678369,University Medical Center at Brackenridge,4.8187751684364475
6470,TX,C4818063,480144813780,The Excel Center For Adults - Lock,1,No,Town,1400 E Mlk Industrial Blvd,Lockhart,Caldwell County,78644,29.87009,-97.652946,Ascension Seton Hays,15.322527149294196
6471,TX,C4818064,480144813834,The Excel Center For Adults - Sout,1,No,Rural,6505 Burleson Rd,AUSTIN,TRAVIS COUNTY,78744,30.203951,-97.714225,St. David's South Austin Medical Center,3.9148265154918387
6472,TX,C4818065,480146113593,VALOR SOUTH AUSTIN,1,(blank),Urban,220 Foremost Dr,AUSTIN,TRAVIS COUNTY,78745,30.179313,-97.779901,St. David's South Austin Medical Center,3.24938144950249
6473,TX,C4818066,480894013846,Mainspring Schools,1,No,Urban,1100 W Live Oak St,AUSTIN,TRAVIS COUNTY,78704,30.247096,-97.764861,St. David's South Austin Medical Center,1.5611740983606077
6474,TX,C4818067,480016313855,Classical Academy - Permian Basin,1,No,Urban,4320 W Illinois Ave Ste A,Midland,Midland County,79073,31.988956,-102.131798,Medical Center Health System,17.31544773373576
6475,TX,C4818068,480016313683,Founders Classical Academy - Frisc,1,No,Suburban,10710 Frisco St,Frisco,Collin County,75034,33.166411,-96.832556,Texas Health Presbyterian Hospital Plano,8.463158116641454
6476,TX,C4818069,480008013778,Heritage Academy Of Del Rio Middle,1,No,Town,605 Amistad Blvd,Del Rio,Val Verde County,78840,29.400919,-100.913886,University Health System,140.76099193627468
6477,TX,C4818070,480140013844,School Of Science And Technology N,1,No,Suburban,12042 Culebra Rd,San Antonio,Bexar County,78253,29.503142,-98.731237,University Health System,9.254608163153803
6478,TX,C4818071,480140013693,School Of Science And Technology S,1,No,Suburban,10007 Clodine Rd,Richmond,Fort Bend County,77407,29.66851,-95.679503,Memorial Hermann - Texas Medical Center,17.27952939494697
6479,TX,C4818072,480144113833,Great Hearts Western Hills,1,No,Urban,8702 Ingram Rd,San Antonio,Bexar County,78245,29.444031,-98.652442,University Health System,6.307217543802534
6480,TX,C4818073,483873013859,Texans Can Academy At Highlands H,1,No,Urban,3118 Elgin Ave,San Antonio,Bexar County,78210,29.389605,-98.442819,Brooke Army Medical Center,5.125811722507502
6481,TX,C4818074,483873013851,Irving Dual Language Academy,1,No,Urban,1300 Delgado St,San Antonio,Bexar County,78207,29.438908,-98.527977,University Health System,5.613878175856122
6482,TX,C4818076,(blank),Yes Prep Eisenhower,8,(blank),Urban,7922 Antoine Dr,HOUSTON,Harris County,77088,29.881955,-95.47182,Memorial Hermann - Texas Medical Center,12.467108090423618
6483,TX,C4818077,(blank),Yes Prep Hoffman Middle School,8,(blank),Urban,6101 W Little York Rd,HOUSTON,Harris County,77091,29.862452,-95.477816,Memorial Hermann - Texas Medical Center,11.371907956186828
6484,TX,C4818079,(blank),Yes Prep Northbrook Middle School,8,(blank),Urban,3030 Rosefield Dr,HOUSTON,Harris County,77080,29.826251,-95.535308,Memorial Hermann - Texas Medical Center,11.392076291401168
6485,TX,C4818080,(blank),Trinity Basin Preparatory - 10th Street,8,(blank),Urban,831 West 10Th St,Dallas,Dallas County,75028,32.74548,-96.836831,Methodist Dallas Medical Center,1.2663366752059486
6486,TX,C4818082,(blank),Trinity Basin Preparatory - Ledbetter,8,(blank),Urban,2524 W Ledbetter Dr,Dallas,Dallas County,75233,32.691096,-96.859029,Methodist Dallas Medical Center,5.212179471791359
6487,TX,C4818115,480026413674,KIPP Pleasant Grove Middle,1,No,Urban,2200 N St Augustine,Dallas,Dallas County,75227,32.75069,-96.656727,Baylor University Medical Center,7.690292273196819
6488,TX,C4818116,480026413628,KIPP Nexus Middle,1,No,Urban,4211 Watonga Blvd,HOUSTON,Harris County,77092,29.829388,-95.459749,Memorial Hermann - Texas Medical Center,8.843785821303847
6489,TX,C4818117,480026413594,KIPP Nexus Primary,1,No,Urban,4211 Watonga Blvd,HOUSTON,Harris County,77092,29.829388,-95.459749,Memorial Hermann - Texas Medical Center,8.843785821303847
6490,TX,C4819001,480143113981,Austin Achieve H S,1,No,Urban,7424 E HWY 290 BUILDING 2,AUSTIN,TRAVIS COUNTY,78723,30.325430,-97.678369,University Medical Center at Brackenridge,4.8187751684364475
6491,TX,C4819002,480144813955,Billy Moore,1,No,Rural,8500 FM 3053,Overton,Rusk County,75684,32.317146,-94.965908,UT Health Tyler,19.046831176470068
6492,TX,C4819003,480146613748,BLOOM ACADEMY CHARTER SCHOOL,1,(blank),Urban,3129 Southmore Blvd,HOUSTON,HARRIS,77004,29.71727,-95.367471,Harris Health System,1.65527403339727
6493,TX,C4819004,480144813996,Bradshaw,1,No,Town,3900 W LOOP 571,Henderson,Rusk County,75652,32.183132,-94.815406,UT Health Tyler,29.801968798058624
6494,TX,C4819006,480028813864,Buckner Preparatory,1,No,Urban,8510 Military Pkwy,Dallas,Dallas County,75227,32.768197,-96.674692,Baylor University Medical Center,6.332721474472021
6495,TX,C4819007,483873013894,Cast Med H S,1,No,Urban,2601 LOUIS BAUER DR,San Antonio,Bexar County,78235,29.342760,-98.450563,Brooke Army Medical Center,8.373834285873183
6496,TX,C4819011,480007113999,Clearfork Academy,1,No,Suburban,7820 HANGER CUTOFF RD,Fort Worth,Tarrant County,76135,32.863016,-97.509493,Texas Health Harris Methodist Hospital Fort Worth,13.169649922531402
6497,TX,C4819012,480016313987,Eastex-Jensen Classical Academy,1,No,Urban,6915 CURRY RD,HOUSTON,Harris County,77093,29.822917,-95.336957,Memorial Hermann - Texas Medical Center,8.338541496056125
6498,TX,C4819014,481158013895,Falfurrias Innovation Academy,1,No,Town,100 E Allen St,Falfurrias,Brooks County,78355,27.223854,-98.143515,CHRISTUS Spohn Hospital Corpus Christi Memorial,59.771060830097454
6499,TX,C4819015,480020713927,Foundation School Of Autism - San Antonio,1,No,Urban,2235 THOUSAND OAKS STE 130,San Antonio,Bexar County,78232,29.587170,-98.451381,Brooke Army Medical Center,8.965345507274506
6500,TX,C4819016,481815013885,Gardendale Pre-K 4 Sa Early Learning,1,No,Urban,1731 DAHLGREEN AVE,San Antonio,Bexar County,78237,29.412249,-98.566500,University Health System,6.635636807772026
6501,TX,C4819018,480144113902,Great Hearts Forest Heights,1,No,Urban,5538 RESEARCH DR,San Antonio,Bexar County,78240,29.543297,-98.587752,University Health System,2.5289977735097753
6502,TX,C4819019,480144113888,Great Hearts Irving Upper,1,No,Urban,3520 WORLD CUP,IRVING,Dallas County,75038,32.881109,-96.993036,Baylor Scott & White Medical Center - Grapevine,6.872744317258295
6503,TX,C4819020,480027413842,HARMONY SCIENCE ACADEMY - CYPRESS,1,(blank),Urban,7047 GREENHOUSE RD,Cypress,Harris County,77433,29.881808,-95.705794,Memorial Hermann - Texas Medical Center,21.883985023683532
6504,TX,C4819023,480006513976,Horizon Montessori - Pearland,1,No,Suburban,2319 N GRAND BLVD,Pearland,Brazoria County,77581,29.565095,-95.283334,HCA Houston Healthcare Clear Lake,9.495729817129817
6505,TX,C4819024,480021114020,Idea Achieve Academy,1,No,Suburban,1900 THOMAS RD,Haltom City,Tarrant County,76117,32.788944,-97.262588,Texas Health Harris Methodist Hospital Fort Worth,5.702710305829463
6506,TX,C4819025,480021113994,Idea Achieve College Preparatory,1,No,Suburban,1900 THOMAS RD,Haltom City,Tarrant County,76117,32.788944,-97.262588,Texas Health Harris Methodist Hospital Fort Worth,5.702710305829463
6507,TX,C4819026,480021113995,Idea Burke Academy,1,No,Suburban,10434 MARBACH RD,San Antonio,Bexar County,78245,29.413333,-98.696579,University Health System,9.695200630852968
6508,TX,C4819027,480021113971,Idea Burke College Preparatory,1,No,Suburban,10434 MARBACH RD,San Antonio,Bexar County,78245,29.413333,-98.696579,University Health System,9.695200630852968
6509,TX,C4819028,480021113954,Idea Health Professions Academy,1,No,Urban,5816 WILCAB RD,AUSTIN,TRAVIS COUNTY,78721,30.273872,-97.674185,University Medical Center at Brackenridge,3.5461170187306994
6510,TX,C4819029,480021113982,Idea Health Professions College Preparatory,1,No,Urban,5816 WILCAB RD,AUSTIN,TRAVIS COUNTY,78721,30.273872,-97.674185,University Medical Center at Brackenridge,3.5461170187306994
6511,TX,C4819030,480021114016,Idea Los Encinos Academy,1,No,Urban,5400 S WARE RD,MCALLEN,Hidalgo County,78503,26.161754,-98.270220,Solara Hospital McAllen,3.2459639675447685
6512,TX,C4819031,480021113988,Idea Los Encinos College Preparatory,1,No,Urban,5400 S WARE RD,MCALLEN,Hidalgo County,78503,26.161754,-98.270220,Solara Hospital McAllen,3.2459639675447685
6513,TX,C4819032,480021114003,Idea Mesa Hills Academy,1,No,Urban,405 WALLEBERG,El Paso,El Paso County,79912,31.817243,-106.524230,University Medical Center of El Paso,6.146939158109022
6514,TX,C4819033,480021114018,Idea Mesa Hills College Preparatory,1,No,Urban,405 WALLEBERG,El Paso,El Paso County,79912,31.817243,-106.524230,University Medical Center of El Paso,6.146939158109022
6515,TX,C4819034,480021113998,Idea Parmer Park Academy,1,No,Urban,1438 E YAGER LN,AUSTIN,TRAVIS COUNTY,78853,30.388658,-97.652574,St. David's Round Rock Medical Center,9.227852231024997
6516,TX,C4819035,480021113960,Idea Parmer Park College Preparatory,1,No,Urban,1438 E YAGER LN,AUSTIN,TRAVIS COUNTY,78853,30.388658,-97.652574,St. David's Round Rock Medical Center,9.227852231024997
6517,TX,C4819036,480021114013,Idea Rise Academy,1,No,Urban,3000 S CHERRY LN,Fort Worth,Tarrant County,76116,32.731087,-97.451846,Texas Health Harris Methodist Hospital Fort Worth,6.566612874246948
6518,TX,C4819037,480021113953,Idea Rise College Preparatory,1,No,Urban,3000 S CHERRY LN,Fort Worth,Tarrant County,76116,32.731087,-97.451846,Texas Health Harris Methodist Hospital Fort Worth,6.566612874246948
6519,TX,C4819038,480021114008,Idea Robindale Academy,1,No,Urban,3802 E RUBEN TORRES SR BLVD,Brownsville,Cameron County,78521,25.947516,-97.454504,Solara Hospital McAllen,50.65148253169059
6520,TX,C4819039,480021113965,Idea Robindale College Preparatory,1,No,Urban,3802 E RUBEN TORRES SR BLVD,Brownsville,Cameron County,78521,25.947516,-97.454504,Solara Hospital McAllen,50.65148253169059
6521,TX,C4819040,480017913866,Jubilee Academies Middle,1,No,Urban,8038 W Military Dr,San Antonio,Bexar County,78227,29.429059,-98.624799,University Health System,6.142479991337189
6522,TX,C4819041,480017913941,Jubilee Sendero,1,No,Suburban,5408 DAUGHTRY DR,San Antonio,Bexar County,78238,29.482803,-98.593269,University Health System,1.973290678543888
6523,TX,C4819042,480017913946,Jubilee Westwood,1,No,Urban,8038 W Military Dr,San Antonio,Bexar County,78227,29.429059,-98.624799,University Health System,6.142479991337189
6524,TX,C4819043,480026413990,Kipp Journey Collegiate School,1,No,Urban,10711 Kipp Way,HOUSTON,Harris County,77099,29.671282,-95.569117,Memorial Hermann - Texas Medical Center,10.77627198849269
6525,TX,C4819044,480026413967,Kipp Journey Pri,1,No,Urban,10711 Kipp Way,HOUSTON,Harris County,77099,29.671282,-95.569117,Memorial Hermann - Texas Medical Center,10.77627198849269
6526,TX,C4819045,480026413986,Kipp Somos H S,1,No,Urban,735 Fredericksburg Rd,San Antonio,Bexar County,78201,29.450213,-98.512151,University Health System,5.590714445929376
6527,TX,C4819046,480005513849,LIFE SCHOOL CARROLLTON,1,(blank),Suburban,2660 E TRINITY MILLS RD,Carrollton,Dallas County,75006,32.984814,-96.860768,Texas Health Presbyterian Hospital Plano,4.299030793871322
6528,TX,C4819047,482916013949,Marshall Early Graduation School,1,No,Town,1202 EVANS ST,MARSHALL,Harrison County,75670,32.554322,-94.379414,Ochsner LSU Health Shrevport - Academic Medical Center,36.30996101763496
6529,TX,C4819052,480145113916,Pioneer Technology (Ptaa) Mesquite El,1,No,Suburban,1412 S BELT LINE RD,Mesquite,Dallas County,75149,32.747855,-96.595839,Baylor University Medical Center,11.120775963541094
6530,TX,C4819053,480145113923,Pioneer Technology (Ptaa) Royse City El,1,No,Rural,3200 FM 548 S,Royse City,Rockwall County,75189,32.951827,-96.335057,Texas Health Presbyterian Hospital Dallas,25.332079723370445
6531,TX,C4819054,481815013893,Pre-K 4 San Antonio,1,No,Urban,1235 ENRIQUE M BARRERA PKWY,San Antonio,Bexar County,78227,29.421821,-98.589323,University Health System,5.984543964996375
6532,TX,C4819055,483057013997,Pre-K Academy At Midland College,1,No,Urban,3600 N Garfield,Midland,Midland County,79705,32.03198,-102.108991,Medical Center Health System,20.182114794080107
6533,TX,C4819056,480146513797,REVE PREPARATORY CHARTER SCHOOL,1,(blank),Urban,4315 W FUQUA ST,HOUSTON,Harris County,77045,29.612741,-95.442593,Harris Health System,7.386017026236481
6534,TX,C4819057,480140013931,SCHOOL OF SCIENCE AND TECHNOLOGY HILL COUNTRY,1,(blank),Urban,9202 W Loop 1604 N,San Antonio,Bexar County,78254,29.527698,-98.685665,University Health System,6.651234700810366
6535,TX,C4819058,480025813925,School Of Science And Technology Spring,1,No,Suburban,2105 LOUETTA RD,Spring,Harris County,77388,30.061522,-95.448986,Memorial Hermann The Woodlands Hospital,7.819443037800962
6536,TX,C4819059,480144813951,The Excel Center For Adults Ayw,1,No,Urban,1901 E BEN WHITE BLVD,AUSTIN,TRAVIS COUNTY,78741,30.215507,-97.746809,St. David's South Austin Medical Center,1.812119229968784
6537,TX,C4819060,480025913899,The Landing At Corpus Christi,1,No,Rural,2058 FM 665,Corpus Christi,Nueces County,78415,27.705469,-97.555067,CHRISTUS Spohn Hospital Corpus Christi Memorial,11.01314584672708
6538,TX,C4819061,480003713938,The Linguistic Acad Of El Paso-Cultural Demo Site,1,No,Urban,5141 UPPER VALLEY,El Paso,El Paso County,79932,31.847737,-106.614144,University Medical Center of El Paso,11.79226994284348
6539,TX,C4819062,480025913767,TRINITY CHARTER SCHOOL - BRENHAM CAMPUS,1,(blank),Rural,4150 HWY 36,Brenham,Washington County,77833,30.209713,-96.416995,CHI St. Joseph Regional Health Center,31.113945482533758
6540,TX,C4819063,480025913891,Trinity Charter Schools - Fort Worth Campus,1,No,Urban,3001 GRAYSON ST,Fort Worth,Tarrant County,76119,32.707035,-97.282016,JPS Health Network,2.9815943288296896
6541,TX,C4819064,480003013926,Uplift Elevate Preparatory School,1,No,Urban,10825 CHAPIN RD,Fort Worth,Tarrant County,76008,32.735093,-97.516631,Texas Health Harris Methodist Hospital Fort Worth,10.319011207847202
6542,TX,C4819065,482142013867,Uplift Lee Secondary At Uplift Grand,1,No,Suburban,300 E Church St,Grand Prairie,Dallas County,75050,32.747307,-97.001002,Methodist Dallas Medical Center,10.265207170961009
6543,TX,C4819066,480016313964,Westchase Classical Academy,1,No,Urban,10570 WESTPARK DR,HOUSTON,Harris County,77042,29.724551,-95.554793,Memorial Hermann - Texas Medical Center,9.534503854448555
6544,TX,C4819067,480020913939,Yes Prep - Hobby,1,No,Urban,8787 TALLYHO RD,HOUSTON,Harris County,77061,29.657106,-95.259205,Harris Health System,8.91114814463113
6545,TX,C4819068,483057013970,YOUNG WOMEN'S LEADERSHIP ACADEMY,1,No,Urban,126 THORNRIDGE DR,Midland,Midland County,79703,31.984013,-102.141996,Medical Center Health System,16.63002923374548
6546,TX,C4819069,483873013930,Young Women'S Leadership Academy Pri At Page,1,No,Urban,401 Berkshire Ave,San Antonio,Bexar County,78210,29.398347,-98.477494,Brooke Army Medical Center,5.58769898497323
6547,TX,C4819070,480010611212,Paseo Del Norte Academy-Vista Del Sol Charter High,1,No,Urban,1599 George Dieter Dr,El Paso,El Paso County,79936,31.751489,-106.302077,Del Sol Medical Center,2.8082790669074256
6548,TX,C4819071,480010608207,Paso Del Norte Academy-Mesa Charter HS,1,No,Urban,711 N Mesa St,El Paso,El Paso County,79902,31.762391,-106.490493,University Medical Center of El Paso,3.3489984918701694
6549,TX,C4819078,482850012804,ALDERSON EL,1,(blank),Urban,219 Walnut Ave,LUBBOCK,Lubbock County,79403,33.59427,-101.811061,University Medical Center,4.6345558416552874
6550,TX,C4819079,484428005028,ALTA VISTA EL,1,(blank),Urban,3637 Alta Vista Dr,Waco,Mclennan County,76706,31.51224,-97.136814,Baylor Scott & White Medical Center - Hillcrest,2.017174063911651
6551,TX,C4819081,484428008333,BROOK AVENUE EL,1,(blank),Urban,720 Brook Ave,Waco,Mclennan County,76708,31.566854,-97.151092,Baylor Scott & White Medical Center - Hillcrest,5.3882063669347415
6552,TX,C4819083,483873012319,CARROLL EARLY CHILDHOOD CAMPUS,1,(blank),Urban,463 Holmgreen,San Antonio,Bexar County,78220,29.40748,-98.414361,Brooke Army Medical Center,3.6812707569804557
6553,TX,C4819084,483057008987,CARVER CENTER,1,(blank),Urban,1300 E Wall St,Midland,Midland County,79701,31.99991,-102.059301,Medical Center Health System,21.309566034215994
6554,TX,C4819086,481970001844,COMO EL,1,(blank),Urban,4000 Horne St,Fort Worth,Tarrant County,76107,32.721204,-97.408938,Texas Health Harris Methodist Hospital Fort Worth,4.207850534163096
6555,TX,C4819087,480967012433,DR MAE E JONES-CLARK EL,1,(blank),Urban,3525 Cleveland,Beaumont,Jefferson County,77703,30.113914,-94.12247,University of Texas Medical Branch,67.94851075092289
6556,TX,C4819088,482850010896,DUNBAR COLLEGE PREPARATORY ACADEMY,1,(blank),Urban,2010 E 26Th St,LUBBOCK,Lubbock County,79404,33.5708,-101.814,Covenant Medical Center,4.5433398578951465
6557,TX,C4819090,482850012852,ERVIN EL,1,(blank),Urban,1802 E 28Th St,LUBBOCK,Lubbock County,79404,33.5677,-101.816141,Covenant Medical Center,4.446974297864792
6558,TX,C4819092,481158000631,FALFURRIAS J H,1,(blank),Town,602 S Center St,Falfurrias,Brooks County,78355,27.221593,-98.150485,CHRISTUS Spohn Hospital Corpus Christi Memorial,60.19965010621753
6559,TX,C4819093,480967012376,FEHL-PRICE EL,1,(blank),Urban,3350 Blanchette St,Beaumont,Jefferson County,77701,30.06483,-94.123631,University of Texas Medical Branch,65.17201975837573
6560,TX,C4819095,481970001861,FOREST OAK MIDDLE,1,(blank),Urban,3221 Pecos St,Fort Worth,Tarrant County,76119,32.688634,-97.278009,JPS Health Network,3.90775124323275
6561,TX,C4819097,484428006341,G W CARVER MIDDLE,1,(blank),Urban,1601 J J Flewellen Rd,Waco,Mclennan County,76704,31.579676,-97.130175,Baylor Scott & White Medical Center - Hillcrest,6.4659513367702095
6562,TX,C4819098,483057003440,GODDARD J H,1,(blank),Urban,2500 Haynes Ave,Midland,Midland County,79705,32.030044,-102.115879,Medical Center Health System,19.786757183398638
6563,TX,C4819101,482283012113,HEARNE EL,1,(blank),Town,1210 Hackberry St,Hearne,Robertson County,77859,30.870075,-96.596856,CHI St. Joseph Regional Health Center,20.964260211411787
6564,TX,C4819102,482283002314,HEARNE J H,1,(blank),Town,1201 W Brown St,Hearne,Robertson County,77859,30.870844,-96.601275,CHI St. Joseph Regional Health Center,21.18809733644209
6565,TX,C4819103,482850010916,HODGES EL,1,(blank),Urban,5001 Ave P,LUBBOCK,Lubbock County,79412,33.547911,-101.851989,Covenant Medical Center,3.086278708988204
6566,TX,C4819104,483873004364,HUPPERTZ EL,1,(blank),Urban,247 Bangor Dr,San Antonio,Bexar County,78228,29.454883,-98.574292,University Health System,3.662089803868424
6567,TX,C4819105,484428012823,INDIAN SPRING MIDDLE,1,(blank),Urban,500 N University Parks Dr,Waco,Mclennan County,76701,31.56285,-97.133641,Baylor Scott & White Medical Center - Hillcrest,5.290138124839604
6568,TX,C4819106,484428005039,J H HINES EL,1,(blank),Urban,301 Garrison St,Waco,Mclennan County,76704,31.57313,-97.120531,Baylor Scott & White Medical Center - Hillcrest,6.205700964183083
6569,TX,C4819108,481970012334,JOHN T WHITE EL,1,(blank),Urban,7300 John T White Rd,Fort Worth,Tarrant County,76120,32.76487,-97.198021,JPS Health Network,7.976709760352476
6570,TX,C4819110,481970001875,MAUDE I LOGAN EL,1,(blank),Urban,2300 Dillard St,Fort Worth,Tarrant County,76105,32.722545,-97.243226,JPS Health Network,4.913621944722453
6571,TX,C4819112,483057003448,MILAM EL,1,(blank),Urban,301 E Dormard Ave,Midland,Midland County,79705,32.028493,-102.078072,Medical Center Health System,21.464634278960677
6572,TX,C4819113,481970001884,MITCHELL BOULEVARD EL,1,(blank),Urban,3601 Mitchell Blvd,Fort Worth,Tarrant County,76105,32.709209,-97.287847,JPS Health Network,2.6115392685813164
6573,TX,C4819116,483873004381,P F STEWART EL,1,(blank),Urban,1950 Rigsby Ave,San Antonio,Bexar County,78210,29.397252,-98.431462,Brooke Army Medical Center,4.451457482931974
6574,TX,C4819118,483057013200,RALPH BUNCHE EL,1,(blank),Urban,700 S Jackson St,Midland,Midland County,79701,31.99187,-102.055871,Medical Center Health System,21.213731429280504
6575,TX,C4819121,483786004237,ROSCOE EL,1,(blank),Rural,800 Elm,Roscoe,Nolan County,79545,32.437916,-100.541061,Covenant Medical Center,111.02792610042869
6576,TX,C4819123,480967004639,SMITH MIDDLE,1,(blank),Urban,4415 Concord,Beaumont,Jefferson County,77703,30.11723,-94.138077,University of Texas Medical Branch,67.60077840640653
6577,TX,C4819125,483873012325,TYNAN EARLY CHILDHOOD CAMPUS,1,(blank),Urban,925 Gulf St,San Antonio,Bexar County,78202,29.42646,-98.446371,Brooke Army Medical Center,2.904199348320486
6578,TX,C4819126,482811012487,WARE EL,1,(blank),Urban,601 W Garfield,Longview,Gregg County,75602,32.477821,-94.743752,CHRISTUS Mother Frances Hospital - Tyler,33.243539447517605
6579,TX,C4819128,483873004412,WOODLAWN HILLS EL,1,(blank),Urban,110 W Quill Dr,San Antonio,Bexar County,78228,29.465543,-98.568821,University Health System,2.966212320541216
6580,TX,C4819129,482811012512,LEAD ACADEMY H S,1,(blank),Urban,410 S Green St,Longview,Gregg County,75601,32.490006,-94.738176,CHRISTUS Mother Frances Hospital - Tyler,33.797279123753356
6581,TX,C4819130,480894006209,MENDEZ MIDDLE,1,(blank),Urban,5106 Village Sq Dr,AUSTIN,TRAVIS COUNTY,78744,30.18868,-97.743057,St. David's South Austin Medical Center,3.1984906463176968
6582,TX,C4819131,481158000630,FALFURRIAS H S,1,(blank),Rural,100 W Jersey Dr,Falfurrias,Brooks County,78355,27.232359,-98.152502,CHRISTUS Spohn Hospital Corpus Christi Memorial,59.82127759300143
6583,TX,C4819132,481800005704,ECTOR COLLEGE PREP SUCCESS ACADEMY,1,(blank),Urban,809 W Clements St,Odessa,Ector County,79763,31.831489,-102.37111,Medical Center Health System,0.9634074088236941
6584,TX,C4819133,481982005367,FREER H S,1,(blank),Rural,905 S Norton,Freer,Duval County,78357,27.875831,-98.618783,CHRISTUS Spohn Hospital Corpus Christi Memorial,75.09069764135646
